,STATEFP,DISTRICT,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
37546,51,9,2013,TMAT_fac,8,Virginia,VA
37547,53,1,2013,TMAT_fac,20,Washington,WA
37548,53,10,2013,TMAT_fac,4,Washington,WA
37549,53,2,2013,TMAT_fac,7,Washington,WA
37550,53,3,2013,TMAT_fac,4,Washington,WA
37551,53,5,2013,TMAT_fac,2,Washington,WA
37552,53,6,2013,TMAT_fac,7,Washington,WA
37553,53,7,2013,TMAT_fac,18,Washington,WA
37554,53,8,2013,TMAT_fac,17,Washington,WA
37555,53,9,2013,TMAT_fac,16,Washington,WA
37556,54,1,2013,TMAT_fac,7,West Virginia,WV
37557,54,2,2013,TMAT_fac,3,West Virginia,WV
37558,54,3,2013,TMAT_fac,12,West Virginia,WV
37559,55,1,2013,TMAT_fac,6,Wisconsin,WI
37560,55,2,2013,TMAT_fac,7,Wisconsin,WI
37561,55,3,2013,TMAT_fac,6,Wisconsin,WI
37562,55,4,2013,TMAT_fac,4,Wisconsin,WI
37563,55,5,2013,TMAT_fac,6,Wisconsin,WI
37564,55,6,2013,TMAT_fac,4,Wisconsin,WI
37565,55,7,2013,TMAT_fac,6,Wisconsin,WI
37566,55,8,2013,TMAT_fac,1,Wisconsin,WI
37567,56,1,2013,TMAT_fac,6,Wyoming,WY
37568,72,1,2013,TMAT_fac,1,Puerto Rico,PR
37569,5,1,2013,TMAT_fac,,Arkansas,AR
37570,19,4,2013,TMAT_fac,,Iowa,IA
37571,20,1,2013,TMAT_fac,,Kansas,KS
37572,20,3,2013,TMAT_fac,,Kansas,KS
37573,28,1,2013,TMAT_fac,,Mississippi,MS
37574,28,4,2013,TMAT_fac,,Mississippi,MS
37575,31,3,2013,TMAT_fac,,Nebraska,NE
37576,36,22,2013,TMAT_fac,,New York,NY
37577,39,4,2013,TMAT_fac,,Ohio,OH
37578,48,13,2013,TMAT_fac,,Texas,TX
37579,48,14,2013,TMAT_fac,,Texas,TX
37580,48,31,2013,TMAT_fac,,Texas,TX
37581,53,4,2013,TMAT_fac,,Washington,WA
37582,1,3,2013,Med_TMAT_fac,2,Alabama,AL
37583,1,4,2013,Med_TMAT_fac,1,Alabama,AL
37584,1,6,2013,Med_TMAT_fac,4,Alabama,AL
37585,1,7,2013,Med_TMAT_fac,2,Alabama,AL
37586,2,1,2013,Med_TMAT_fac,1,Alaska,AK
37587,4,1,2013,Med_TMAT_fac,21,Arizona,AZ
37588,4,2,2013,Med_TMAT_fac,5,Arizona,AZ
37589,4,3,2013,Med_TMAT_fac,19,Arizona,AZ
37590,4,4,2013,Med_TMAT_fac,17,Arizona,AZ
37591,4,5,2013,Med_TMAT_fac,11,Arizona,AZ
37592,4,6,2013,Med_TMAT_fac,11,Arizona,AZ
37593,4,7,2013,Med_TMAT_fac,11,Arizona,AZ
37594,4,8,2013,Med_TMAT_fac,11,Arizona,AZ
37595,4,9,2013,Med_TMAT_fac,11,Arizona,AZ
37596,5,2,2013,Med_TMAT_fac,1,Arkansas,AR
37597,6,11,2013,Med_TMAT_fac,4,California,CA
37598,6,12,2013,Med_TMAT_fac,4,California,CA
37599,6,13,2013,Med_TMAT_fac,6,California,CA
37600,6,14,2013,Med_TMAT_fac,7,California,CA
37601,6,15,2013,Med_TMAT_fac,6,California,CA
37602,6,16,2013,Med_TMAT_fac,3,California,CA
37603,6,17,2013,Med_TMAT_fac,6,California,CA
37604,6,18,2013,Med_TMAT_fac,8,California,CA
37605,6,19,2013,Med_TMAT_fac,4,California,CA
37606,6,2,2013,Med_TMAT_fac,2,California,CA
37607,6,20,2013,Med_TMAT_fac,6,California,CA
37608,6,21,2013,Med_TMAT_fac,5,California,CA
37609,6,22,2013,Med_TMAT_fac,4,California,CA
37610,6,23,2013,Med_TMAT_fac,19,California,CA
37611,6,25,2013,Med_TMAT_fac,17,California,CA
37612,6,26,2013,Med_TMAT_fac,17,California,CA
37613,6,27,2013,Med_TMAT_fac,18,California,CA
37614,6,28,2013,Med_TMAT_fac,17,California,CA
37615,6,29,2013,Med_TMAT_fac,17,California,CA
37616,6,3,2013,Med_TMAT_fac,2,California,CA
37617,6,30,2013,Med_TMAT_fac,17,California,CA
37618,6,31,2013,Med_TMAT_fac,1,California,CA
37619,6,32,2013,Med_TMAT_fac,17,California,CA
37620,6,33,2013,Med_TMAT_fac,17,California,CA
37621,6,34,2013,Med_TMAT_fac,17,California,CA
37622,6,35,2013,Med_TMAT_fac,18,California,CA
37623,6,36,2013,Med_TMAT_fac,3,California,CA
37624,6,37,2013,Med_TMAT_fac,17,California,CA
37625,6,38,2013,Med_TMAT_fac,17,California,CA
37626,6,39,2013,Med_TMAT_fac,18,California,CA
37627,6,4,2013,Med_TMAT_fac,4,California,CA
37628,6,40,2013,Med_TMAT_fac,17,California,CA
37629,6,41,2013,Med_TMAT_fac,3,California,CA
37630,6,42,2013,Med_TMAT_fac,3,California,CA
37631,6,43,2013,Med_TMAT_fac,17,California,CA
37632,6,44,2013,Med_TMAT_fac,17,California,CA
37633,6,47,2013,Med_TMAT_fac,17,California,CA
37634,6,49,2013,Med_TMAT_fac,7,California,CA
37635,6,5,2013,Med_TMAT_fac,4,California,CA
37636,6,50,2013,Med_TMAT_fac,10,California,CA
37637,6,51,2013,Med_TMAT_fac,7,California,CA
37638,6,52,2013,Med_TMAT_fac,7,California,CA
37639,6,53,2013,Med_TMAT_fac,7,California,CA
37640,6,6,2013,Med_TMAT_fac,2,California,CA
37641,6,7,2013,Med_TMAT_fac,2,California,CA
37642,6,8,2013,Med_TMAT_fac,1,California,CA
37643,6,9,2013,Med_TMAT_fac,6,California,CA
37644,8,1,2013,Med_TMAT_fac,18,Colorado,CO
37645,8,2,2013,Med_TMAT_fac,7,Colorado,CO
37646,8,3,2013,Med_TMAT_fac,3,Colorado,CO
37647,8,4,2013,Med_TMAT_fac,15,Colorado,CO
37648,8,5,2013,Med_TMAT_fac,1,Colorado,CO
37649,8,6,2013,Med_TMAT_fac,9,Colorado,CO
37650,8,7,2013,Med_TMAT_fac,8,Colorado,CO
37651,9,1,2013,Med_TMAT_fac,10,Connecticut,CT
37652,9,2,2013,Med_TMAT_fac,16,Connecticut,CT
37653,9,3,2013,Med_TMAT_fac,15,Connecticut,CT
37654,9,4,2013,Med_TMAT_fac,12,Connecticut,CT
37655,9,5,2013,Med_TMAT_fac,19,Connecticut,CT
37656,10,1,2013,Med_TMAT_fac,8,Delaware,DE
37657,11,1,2013,Med_TMAT_fac,2,District of Columbia,DC
37658,12,10,2013,Med_TMAT_fac,2,Florida,FL
37659,12,12,2013,Med_TMAT_fac,3,Florida,FL
37660,12,13,2013,Med_TMAT_fac,1,Florida,FL
37661,12,14,2013,Med_TMAT_fac,1,Florida,FL
37662,12,15,2013,Med_TMAT_fac,1,Florida,FL
37663,12,16,2013,Med_TMAT_fac,3,Florida,FL
37664,12,17,2013,Med_TMAT_fac,3,Florida,FL
37665,12,18,2013,Med_TMAT_fac,3,Florida,FL
37666,12,19,2013,Med_TMAT_fac,1,Florida,FL
37667,12,2,2013,Med_TMAT_fac,3,Florida,FL
37668,12,20,2013,Med_TMAT_fac,2,Florida,FL
37669,12,21,2013,Med_TMAT_fac,2,Florida,FL
37670,12,22,2013,Med_TMAT_fac,2,Florida,FL
37671,12,23,2013,Med_TMAT_fac,1,Florida,FL
37672,12,24,2013,Med_TMAT_fac,1,Florida,FL
37673,12,25,2013,Med_TMAT_fac,1,Florida,FL
37674,12,26,2013,Med_TMAT_fac,1,Florida,FL
37675,12,27,2013,Med_TMAT_fac,1,Florida,FL
37676,12,3,2013,Med_TMAT_fac,1,Florida,FL
37677,12,4,2013,Med_TMAT_fac,1,Florida,FL
37678,12,5,2013,Med_TMAT_fac,2,Florida,FL
37679,12,7,2013,Med_TMAT_fac,2,Florida,FL
37680,12,8,2013,Med_TMAT_fac,4,Florida,FL
37681,12,9,2013,Med_TMAT_fac,2,Florida,FL
37682,13,1,2013,Med_TMAT_fac,2,Georgia,GA
37683,13,11,2013,Med_TMAT_fac,5,Georgia,GA
37684,13,13,2013,Med_TMAT_fac,5,Georgia,GA
37685,13,2,2013,Med_TMAT_fac,1,Georgia,GA
37686,13,3,2013,Med_TMAT_fac,1,Georgia,GA
37687,13,4,2013,Med_TMAT_fac,2,Georgia,GA
37688,13,5,2013,Med_TMAT_fac,7,Georgia,GA
37689,13,6,2013,Med_TMAT_fac,7,Georgia,GA
37690,15,1,2013,Med_TMAT_fac,1,Hawaii,HI
37691,15,2,2013,Med_TMAT_fac,2,Hawaii,HI
37692,16,1,2013,Med_TMAT_fac,4,Idaho,ID
37693,16,2,2013,Med_TMAT_fac,3,Idaho,ID
37694,17,1,2013,Med_TMAT_fac,19,Illinois,IL
37695,17,10,2013,Med_TMAT_fac,22,Illinois,IL
37696,17,11,2013,Med_TMAT_fac,25,Illinois,IL
37697,17,12,2013,Med_TMAT_fac,3,Illinois,IL
37698,17,13,2013,Med_TMAT_fac,2,Illinois,IL
37699,17,14,2013,Med_TMAT_fac,9,Illinois,IL
37700,17,15,2013,Med_TMAT_fac,1,Illinois,IL
37701,17,16,2013,Med_TMAT_fac,1,Illinois,IL
37702,17,17,2013,Med_TMAT_fac,5,Illinois,IL
37703,17,18,2013,Med_TMAT_fac,3,Illinois,IL
37704,17,2,2013,Med_TMAT_fac,19,Illinois,IL
37705,17,3,2013,Med_TMAT_fac,24,Illinois,IL
37706,17,4,2013,Med_TMAT_fac,19,Illinois,IL
37707,17,5,2013,Med_TMAT_fac,24,Illinois,IL
37708,17,6,2013,Med_TMAT_fac,28,Illinois,IL
37709,17,7,2013,Med_TMAT_fac,19,Illinois,IL
37710,17,8,2013,Med_TMAT_fac,25,Illinois,IL
37711,17,9,2013,Med_TMAT_fac,19,Illinois,IL
37712,18,1,2013,Med_TMAT_fac,1,Indiana,IN
37713,18,2,2013,Med_TMAT_fac,3,Indiana,IN
37714,18,3,2013,Med_TMAT_fac,2,Indiana,IN
37715,18,5,2013,Med_TMAT_fac,3,Indiana,IN
37716,18,6,2013,Med_TMAT_fac,2,Indiana,IN
37717,18,7,2013,Med_TMAT_fac,3,Indiana,IN
37718,18,9,2013,Med_TMAT_fac,4,Indiana,IN
37719,19,3,2013,Med_TMAT_fac,1,Iowa,IA
37720,20,2,2013,Med_TMAT_fac,2,Kansas,KS
37721,20,4,2013,Med_TMAT_fac,4,Kansas,KS
37722,21,1,2013,Med_TMAT_fac,1,Kentucky,KY
37723,21,4,2013,Med_TMAT_fac,1,Kentucky,KY
37724,21,5,2013,Med_TMAT_fac,1,Kentucky,KY
37725,21,6,2013,Med_TMAT_fac,1,Kentucky,KY
37726,22,2,2013,Med_TMAT_fac,1,Louisiana,LA
37727,22,6,2013,Med_TMAT_fac,1,Louisiana,LA
37728,23,1,2013,Med_TMAT_fac,11,Maine,ME
37729,23,2,2013,Med_TMAT_fac,7,Maine,ME
37730,24,1,2013,Med_TMAT_fac,15,Maryland,MD
37731,24,2,2013,Med_TMAT_fac,34,Maryland,MD
37732,24,3,2013,Med_TMAT_fac,39,Maryland,MD
37733,24,4,2013,Med_TMAT_fac,6,Maryland,MD
37734,24,5,2013,Med_TMAT_fac,6,Maryland,MD
37735,24,6,2013,Med_TMAT_fac,14,Maryland,MD
37736,24,7,2013,Med_TMAT_fac,28,Maryland,MD
37737,24,8,2013,Med_TMAT_fac,11,Maryland,MD
37738,25,1,2013,Med_TMAT_fac,13,Massachusetts,MA
37739,25,2,2013,Med_TMAT_fac,12,Massachusetts,MA
37740,25,3,2013,Med_TMAT_fac,18,Massachusetts,MA
37741,25,4,2013,Med_TMAT_fac,33,Massachusetts,MA
37742,25,5,2013,Med_TMAT_fac,25,Massachusetts,MA
37743,25,6,2013,Med_TMAT_fac,9,Massachusetts,MA
37744,25,7,2013,Med_TMAT_fac,17,Massachusetts,MA
37745,25,8,2013,Med_TMAT_fac,28,Massachusetts,MA
37746,25,9,2013,Med_TMAT_fac,18,Massachusetts,MA
37747,26,1,2013,Med_TMAT_fac,3,Michigan,MI
37748,26,10,2013,Med_TMAT_fac,2,Michigan,MI
37749,26,11,2013,Med_TMAT_fac,10,Michigan,MI
37750,26,12,2013,Med_TMAT_fac,7,Michigan,MI
37751,26,13,2013,Med_TMAT_fac,5,Michigan,MI
37752,26,14,2013,Med_TMAT_fac,10,Michigan,MI
37753,26,2,2013,Med_TMAT_fac,2,Michigan,MI
37754,26,4,2013,Med_TMAT_fac,3,Michigan,MI
37755,26,5,2013,Med_TMAT_fac,5,Michigan,MI
37756,26,6,2013,Med_TMAT_fac,2,Michigan,MI
37757,26,7,2013,Med_TMAT_fac,4,Michigan,MI
37758,26,8,2013,Med_TMAT_fac,6,Michigan,MI
37759,26,9,2013,Med_TMAT_fac,6,Michigan,MI
37760,27,1,2013,Med_TMAT_fac,1,Minnesota,MN
37761,27,2,2013,Med_TMAT_fac,2,Minnesota,MN
37762,27,3,2013,Med_TMAT_fac,3,Minnesota,MN
37763,27,4,2013,Med_TMAT_fac,4,Minnesota,MN
37764,27,5,2013,Med_TMAT_fac,6,Minnesota,MN
37765,27,6,2013,Med_TMAT_fac,5,Minnesota,MN
37766,27,7,2013,Med_TMAT_fac,1,Minnesota,MN
37767,27,8,2013,Med_TMAT_fac,1,Minnesota,MN
37768,29,1,2013,Med_TMAT_fac,4,Missouri,MO
37769,29,2,2013,Med_TMAT_fac,4,Missouri,MO
37770,29,3,2013,Med_TMAT_fac,4,Missouri,MO
37771,29,4,2013,Med_TMAT_fac,5,Missouri,MO
37772,29,5,2013,Med_TMAT_fac,3,Missouri,MO
37773,29,6,2013,Med_TMAT_fac,11,Missouri,MO
37774,29,7,2013,Med_TMAT_fac,2,Missouri,MO
37775,29,8,2013,Med_TMAT_fac,2,Missouri,MO
37776,30,1,2013,Med_TMAT_fac,2,Montana,MT
37777,31,1,2013,Med_TMAT_fac,1,Nebraska,NE
37778,32,1,2013,Med_TMAT_fac,6,Nevada,NV
37779,32,2,2013,Med_TMAT_fac,2,Nevada,NV
37780,32,3,2013,Med_TMAT_fac,6,Nevada,NV
37781,32,4,2013,Med_TMAT_fac,6,Nevada,NV
37782,33,1,2013,Med_TMAT_fac,3,New Hampshire,NH
37783,33,2,2013,Med_TMAT_fac,4,New Hampshire,NH
37784,34,1,2013,Med_TMAT_fac,4,New Jersey,NJ
37785,34,10,2013,Med_TMAT_fac,6,New Jersey,NJ
37786,34,11,2013,Med_TMAT_fac,6,New Jersey,NJ
37787,34,12,2013,Med_TMAT_fac,8,New Jersey,NJ
37788,34,2,2013,Med_TMAT_fac,10,New Jersey,NJ
37789,34,3,2013,Med_TMAT_fac,3,New Jersey,NJ
37790,34,4,2013,Med_TMAT_fac,8,New Jersey,NJ
37791,34,5,2013,Med_TMAT_fac,7,New Jersey,NJ
37792,34,6,2013,Med_TMAT_fac,3,New Jersey,NJ
37793,34,7,2013,Med_TMAT_fac,10,New Jersey,NJ
37794,34,8,2013,Med_TMAT_fac,9,New Jersey,NJ
37795,34,9,2013,Med_TMAT_fac,7,New Jersey,NJ
37796,35,1,2013,Med_TMAT_fac,8,New Mexico,NM
37797,35,2,2013,Med_TMAT_fac,7,New Mexico,NM
37798,35,3,2013,Med_TMAT_fac,9,New Mexico,NM
37799,36,1,2013,Med_TMAT_fac,13,New York,NY
37800,36,10,2013,Med_TMAT_fac,45,New York,NY
37801,36,11,2013,Med_TMAT_fac,16,New York,NY
37802,36,12,2013,Med_TMAT_fac,50,New York,NY
37803,36,13,2013,Med_TMAT_fac,50,New York,NY
37804,36,14,2013,Med_TMAT_fac,23,New York,NY
37805,36,15,2013,Med_TMAT_fac,18,New York,NY
37806,36,16,2013,Med_TMAT_fac,19,New York,NY
37807,36,17,2013,Med_TMAT_fac,3,New York,NY
37808,36,18,2013,Med_TMAT_fac,7,New York,NY
37809,36,19,2013,Med_TMAT_fac,1,New York,NY
37810,36,2,2013,Med_TMAT_fac,17,New York,NY
37811,36,20,2013,Med_TMAT_fac,5,New York,NY
37812,36,21,2013,Med_TMAT_fac,4,New York,NY
37813,36,23,2013,Med_TMAT_fac,6,New York,NY
37814,36,24,2013,Med_TMAT_fac,4,New York,NY
37815,36,25,2013,Med_TMAT_fac,7,New York,NY
37816,36,26,2013,Med_TMAT_fac,7,New York,NY
37817,36,27,2013,Med_TMAT_fac,17,New York,NY
37818,36,3,2013,Med_TMAT_fac,22,New York,NY
37819,36,4,2013,Med_TMAT_fac,4,New York,NY
37820,36,5,2013,Med_TMAT_fac,9,New York,NY
37821,36,6,2013,Med_TMAT_fac,5,New York,NY
37822,36,7,2013,Med_TMAT_fac,50,New York,NY
37823,36,8,2013,Med_TMAT_fac,18,New York,NY
37824,36,9,2013,Med_TMAT_fac,13,New York,NY
37825,37,1,2013,Med_TMAT_fac,5,North Carolina,NC
37826,37,10,2013,Med_TMAT_fac,2,North Carolina,NC
37827,37,11,2013,Med_TMAT_fac,3,North Carolina,NC
37828,37,12,2013,Med_TMAT_fac,1,North Carolina,NC
37829,37,13,2013,Med_TMAT_fac,3,North Carolina,NC
37830,37,2,2013,Med_TMAT_fac,5,North Carolina,NC
37831,37,3,2013,Med_TMAT_fac,3,North Carolina,NC
37832,37,4,2013,Med_TMAT_fac,5,North Carolina,NC
37833,37,5,2013,Med_TMAT_fac,3,North Carolina,NC
37834,37,6,2013,Med_TMAT_fac,2,North Carolina,NC
37835,37,7,2013,Med_TMAT_fac,5,North Carolina,NC
37836,37,8,2013,Med_TMAT_fac,1,North Carolina,NC
37837,37,9,2013,Med_TMAT_fac,1,North Carolina,NC
37838,38,1,2013,Med_TMAT_fac,1,North Dakota,ND
37839,39,1,2013,Med_TMAT_fac,1,Ohio,OH
37840,39,10,2013,Med_TMAT_fac,2,Ohio,OH
37841,39,11,2013,Med_TMAT_fac,5,Ohio,OH
37842,39,12,2013,Med_TMAT_fac,4,Ohio,OH
37843,39,13,2013,Med_TMAT_fac,4,Ohio,OH
37844,39,14,2013,Med_TMAT_fac,7,Ohio,OH
37845,39,15,2013,Med_TMAT_fac,3,Ohio,OH
37846,39,16,2013,Med_TMAT_fac,7,Ohio,OH
37847,39,2,2013,Med_TMAT_fac,2,Ohio,OH
37848,39,3,2013,Med_TMAT_fac,3,Ohio,OH
37849,39,5,2013,Med_TMAT_fac,1,Ohio,OH
37850,39,6,2013,Med_TMAT_fac,3,Ohio,OH
37851,39,7,2013,Med_TMAT_fac,2,Ohio,OH
37852,39,9,2013,Med_TMAT_fac,4,Ohio,OH
37853,40,4,2013,Med_TMAT_fac,2,Oklahoma,OK
37854,40,5,2013,Med_TMAT_fac,1,Oklahoma,OK
37855,41,1,2013,Med_TMAT_fac,6,Oregon,OR
37856,41,2,2013,Med_TMAT_fac,1,Oregon,OR
37857,41,3,2013,Med_TMAT_fac,5,Oregon,OR
37858,41,4,2013,Med_TMAT_fac,1,Oregon,OR
37859,41,5,2013,Med_TMAT_fac,5,Oregon,OR
37860,42,1,2013,Med_TMAT_fac,8,Pennsylvania,PA
37861,42,10,2013,Med_TMAT_fac,2,Pennsylvania,PA
37862,42,11,2013,Med_TMAT_fac,1,Pennsylvania,PA
37863,42,12,2013,Med_TMAT_fac,5,Pennsylvania,PA
37864,42,13,2013,Med_TMAT_fac,8,Pennsylvania,PA
37865,42,14,2013,Med_TMAT_fac,4,Pennsylvania,PA
37866,42,15,2013,Med_TMAT_fac,4,Pennsylvania,PA
37867,42,16,2013,Med_TMAT_fac,8,Pennsylvania,PA
37868,42,17,2013,Med_TMAT_fac,2,Pennsylvania,PA
37869,42,18,2013,Med_TMAT_fac,4,Pennsylvania,PA
37870,42,2,2013,Med_TMAT_fac,8,Pennsylvania,PA
37871,42,3,2013,Med_TMAT_fac,2,Pennsylvania,PA
37872,42,4,2013,Med_TMAT_fac,3,Pennsylvania,PA
37873,42,5,2013,Med_TMAT_fac,1,Pennsylvania,PA
37874,42,6,2013,Med_TMAT_fac,9,Pennsylvania,PA
37875,42,7,2013,Med_TMAT_fac,14,Pennsylvania,PA
37876,42,8,2013,Med_TMAT_fac,7,Pennsylvania,PA
37877,42,9,2013,Med_TMAT_fac,4,Pennsylvania,PA
37878,44,1,2013,Med_TMAT_fac,5,Rhode Island,RI
37879,44,2,2013,Med_TMAT_fac,5,Rhode Island,RI
37880,45,1,2013,Med_TMAT_fac,3,South Carolina,SC
37881,45,2,2013,Med_TMAT_fac,2,South Carolina,SC
37882,45,3,2013,Med_TMAT_fac,1,South Carolina,SC
37883,45,6,2013,Med_TMAT_fac,5,South Carolina,SC
37884,45,7,2013,Med_TMAT_fac,1,South Carolina,SC
37885,46,1,2013,Med_TMAT_fac,1,South Dakota,SD
37886,47,2,2013,Med_TMAT_fac,2,Tennessee,TN
37887,47,5,2013,Med_TMAT_fac,1,Tennessee,TN
37888,47,7,2013,Med_TMAT_fac,2,Tennessee,TN
37889,47,8,2013,Med_TMAT_fac,1,Tennessee,TN
37890,48,1,2013,Med_TMAT_fac,1,Texas,TX
37891,48,10,2013,Med_TMAT_fac,2,Texas,TX
37892,48,12,2013,Med_TMAT_fac,2,Texas,TX
37893,48,15,2013,Med_TMAT_fac,1,Texas,TX
37894,48,16,2013,Med_TMAT_fac,3,Texas,TX
37895,48,18,2013,Med_TMAT_fac,2,Texas,TX
37896,48,19,2013,Med_TMAT_fac,1,Texas,TX
37897,48,2,2013,Med_TMAT_fac,2,Texas,TX
37898,48,20,2013,Med_TMAT_fac,3,Texas,TX
37899,48,21,2013,Med_TMAT_fac,3,Texas,TX
37900,48,22,2013,Med_TMAT_fac,2,Texas,TX
37901,48,23,2013,Med_TMAT_fac,6,Texas,TX
37902,48,24,2013,Med_TMAT_fac,7,Texas,TX
37903,48,25,2013,Med_TMAT_fac,2,Texas,TX
37904,48,26,2013,Med_TMAT_fac,7,Texas,TX
37905,48,27,2013,Med_TMAT_fac,1,Texas,TX
37906,48,28,2013,Med_TMAT_fac,4,Texas,TX
37907,48,29,2013,Med_TMAT_fac,2,Texas,TX
37908,48,3,2013,Med_TMAT_fac,2,Texas,TX
37909,48,30,2013,Med_TMAT_fac,5,Texas,TX
37910,48,32,2013,Med_TMAT_fac,7,Texas,TX
37911,48,33,2013,Med_TMAT_fac,7,Texas,TX
37912,48,34,2013,Med_TMAT_fac,1,Texas,TX
37913,48,35,2013,Med_TMAT_fac,3,Texas,TX
37914,48,36,2013,Med_TMAT_fac,2,Texas,TX
37915,48,4,2013,Med_TMAT_fac,2,Texas,TX
37916,48,5,2013,Med_TMAT_fac,5,Texas,TX
37917,48,6,2013,Med_TMAT_fac,2,Texas,TX
37918,48,7,2013,Med_TMAT_fac,2,Texas,TX
37919,48,8,2013,Med_TMAT_fac,2,Texas,TX
37920,48,9,2013,Med_TMAT_fac,2,Texas,TX
37921,49,1,2013,Med_TMAT_fac,3,Utah,UT
37922,49,2,2013,Med_TMAT_fac,11,Utah,UT
37923,49,3,2013,Med_TMAT_fac,13,Utah,UT
37924,49,4,2013,Med_TMAT_fac,12,Utah,UT
37925,50,1,2013,Med_TMAT_fac,8,Vermont,VT
37926,51,10,2013,Med_TMAT_fac,5,Virginia,VA
37927,51,11,2013,Med_TMAT_fac,5,Virginia,VA
37928,51,2,2013,Med_TMAT_fac,2,Virginia,VA
37929,51,3,2013,Med_TMAT_fac,4,Virginia,VA
37930,51,4,2013,Med_TMAT_fac,2,Virginia,VA
37931,51,8,2013,Med_TMAT_fac,10,Virginia,VA
37932,51,9,2013,Med_TMAT_fac,4,Virginia,VA
37933,53,1,2013,Med_TMAT_fac,11,Washington,WA
37934,53,10,2013,Med_TMAT_fac,2,Washington,WA
37935,53,2,2013,Med_TMAT_fac,3,Washington,WA
37936,53,3,2013,Med_TMAT_fac,2,Washington,WA
37937,53,6,2013,Med_TMAT_fac,4,Washington,WA
37938,53,7,2013,Med_TMAT_fac,9,Washington,WA
37939,53,8,2013,Med_TMAT_fac,9,Washington,WA
37940,53,9,2013,Med_TMAT_fac,9,Washington,WA
37941,54,1,2013,Med_TMAT_fac,6,West Virginia,WV
37942,54,2,2013,Med_TMAT_fac,3,West Virginia,WV
37943,54,3,2013,Med_TMAT_fac,12,West Virginia,WV
37944,55,1,2013,Med_TMAT_fac,5,Wisconsin,WI
37945,55,2,2013,Med_TMAT_fac,6,Wisconsin,WI
37946,55,3,2013,Med_TMAT_fac,5,Wisconsin,WI
37947,55,4,2013,Med_TMAT_fac,3,Wisconsin,WI
37948,55,5,2013,Med_TMAT_fac,4,Wisconsin,WI
37949,55,6,2013,Med_TMAT_fac,3,Wisconsin,WI
37950,55,7,2013,Med_TMAT_fac,5,Wisconsin,WI
37951,55,8,2013,Med_TMAT_fac,1,Wisconsin,WI
37952,56,1,2013,Med_TMAT_fac,6,Wyoming,WY
37953,1,1,2013,Med_TMAT_fac,,Alabama,AL
37954,1,2,2013,Med_TMAT_fac,,Alabama,AL
37955,1,5,2013,Med_TMAT_fac,,Alabama,AL
37956,5,1,2013,Med_TMAT_fac,,Arkansas,AR
37957,5,3,2013,Med_TMAT_fac,,Arkansas,AR
37958,5,4,2013,Med_TMAT_fac,,Arkansas,AR
37959,6,1,2013,Med_TMAT_fac,,California,CA
37960,6,10,2013,Med_TMAT_fac,,California,CA
37961,6,24,2013,Med_TMAT_fac,,California,CA
37962,6,45,2013,Med_TMAT_fac,,California,CA
37963,6,46,2013,Med_TMAT_fac,,California,CA
37964,6,48,2013,Med_TMAT_fac,,California,CA
37965,12,1,2013,Med_TMAT_fac,,Florida,FL
37966,12,11,2013,Med_TMAT_fac,,Florida,FL
37967,12,6,2013,Med_TMAT_fac,,Florida,FL
37968,13,10,2013,Med_TMAT_fac,,Georgia,GA
37969,13,12,2013,Med_TMAT_fac,,Georgia,GA
37970,13,14,2013,Med_TMAT_fac,,Georgia,GA
37971,13,7,2013,Med_TMAT_fac,,Georgia,GA
37972,13,8,2013,Med_TMAT_fac,,Georgia,GA
37973,13,9,2013,Med_TMAT_fac,,Georgia,GA
37974,18,4,2013,Med_TMAT_fac,,Indiana,IN
37975,18,8,2013,Med_TMAT_fac,,Indiana,IN
37976,19,1,2013,Med_TMAT_fac,,Iowa,IA
37977,19,2,2013,Med_TMAT_fac,,Iowa,IA
37978,19,4,2013,Med_TMAT_fac,,Iowa,IA
37979,20,1,2013,Med_TMAT_fac,,Kansas,KS
37980,20,3,2013,Med_TMAT_fac,,Kansas,KS
37981,21,2,2013,Med_TMAT_fac,,Kentucky,KY
37982,21,3,2013,Med_TMAT_fac,,Kentucky,KY
37983,22,1,2013,Med_TMAT_fac,,Louisiana,LA
37984,22,3,2013,Med_TMAT_fac,,Louisiana,LA
37985,22,4,2013,Med_TMAT_fac,,Louisiana,LA
37986,22,5,2013,Med_TMAT_fac,,Louisiana,LA
37987,26,3,2013,Med_TMAT_fac,,Michigan,MI
37988,28,1,2013,Med_TMAT_fac,,Mississippi,MS
37989,28,2,2013,Med_TMAT_fac,,Mississippi,MS
37990,28,3,2013,Med_TMAT_fac,,Mississippi,MS
37991,28,4,2013,Med_TMAT_fac,,Mississippi,MS
37992,31,2,2013,Med_TMAT_fac,,Nebraska,NE
37993,31,3,2013,Med_TMAT_fac,,Nebraska,NE
37994,36,22,2013,Med_TMAT_fac,,New York,NY
37995,39,4,2013,Med_TMAT_fac,,Ohio,OH
37996,39,8,2013,Med_TMAT_fac,,Ohio,OH
37997,40,1,2013,Med_TMAT_fac,,Oklahoma,OK
37998,40,2,2013,Med_TMAT_fac,,Oklahoma,OK
37999,40,3,2013,Med_TMAT_fac,,Oklahoma,OK
38000,45,4,2013,Med_TMAT_fac,,South Carolina,SC
38001,45,5,2013,Med_TMAT_fac,,South Carolina,SC
38002,47,1,2013,Med_TMAT_fac,,Tennessee,TN
